mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	4
1	1	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	0
1	1	1	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	5
1	1	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	1
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-3	51	Eb3	3	6
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	2
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	39	Eb2	2	7
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	3
2	2	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		3	45	A2	2	12
2	2	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	65	F4	4	8
2	2	5	5	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	47	B2	2	13
2	2	5	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	9
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	48	C3	3	14
2	2	6	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	10
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	41	F2	2	15
2	2	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	63	Eb4	4	11
3	3	8	8	2.0	0	0	4/4	2	1	1/2	1/2	1		-2	46	Bb2	2	19
3	3	8	8	2.0	0	0	4/4	1	1	1/2	1/2	1		2	62	D4	4	16
3	3	10	10	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	45	A2	2	20
3	3	10	10	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	F4	4	17
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	43	G2	2	21
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	18
4	4	12	12	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	41	F2	2	25
4	4	12	12	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4	22
4	4	14	14	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	50	D3	3	26
4	4	14	14	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	23
4	4	15	15	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	27
